time,open,high,low,close
2026-08-27 14:45:00+00:00,4648.9,4652.0,4641.9,4645.1
2026-08-27 15:00:00+00:00,4645.0,4649.5,4644.9,4646.5
2026-08-27 15:15:00+00:00,4646.6,4651.9,4642.7,4646.9
2026-08-27 15:30:00+00:00,4646.9,4660.0,4646.1,4655.5
2026-08-27 15:45:00+00:00,4655.7,4665.5,4654.3,4664.5
2026-08-27 16:00:00+00:00,4664.7,4666.9,4658.7,4658.9
2026-08-27 16:15:00+00:00,4658.9,4662.6,4656.5,4662.0
2026-08-27 16:30:00+00:00,4661.8,4667.1,4660.0,4665.7
2026-08-27 16:45:00+00:00,4665.6,4670.9,4664.3,4669.3
2026-08-27 17:00:00+00:00,4669.2,4670.7,4662.7,4664.5
2026-08-27 17:15:00+00:00,4664.4,4666.2,4662.5,4664.3
2026-08-27 17:30:00+00:00,4664.5,4668.4,4662.4,4665.4
2026-08-27 17:45:00+00:00,4665.5,4665.9,4659.1,4660.4
2026-08-27 18:00:00+00:00,4660.6,4662.1,4655.9,4659.2
2026-08-27 18:15:00+00:00,4659.6,4662.0,4655.2,4655.3
2026-08-27 18:30:00+00:00,4655.3,4659.0,4654.7,4658.3
2026-08-27 18:45:00+00:00,4658.4,4665.2,4658.2,4664.3
2026-08-27 19:00:00+00:00,4664.7,4672.4,4664.6,4669.9
2026-08-27 19:15:00+00:00,4670.4,4670.4,4658.3,4660.0
2026-08-27 19:30:00+00:00,4659.8,4664.2,4658.6,4663.6
2026-08-27 19:45:00+00:00,4663.7,4666.4,4658.8,4662.7
2026-08-27 20:00:00+00:00,4662.8,4663.6,4657.5,4658.7
2026-08-27 20:15:00+00:00,4658.5,4659.3,4656.6,4657.3
2026-08-27 20:30:00+00:00,4657.5,4658.3,4655.5,4657.7
2026-08-27 20:45:00+00:00,4657.9,4658.6,4653.8,4654.8
2026-08-27 22:00:00+00:00,4656.0,4660.9,4653.9,4657.9
2026-08-27 22:15:00+00:00,4658.4,4662.0,4657.6,4661.0
2026-08-27 22:30:00+00:00,4661.4,4663.4,4660.0,4661.1
2026-08-27 22:45:00+00:00,4660.9,4664.1,4659.8,4664.1
2026-08-27 23:00:00+00:00,4664.0,4664.8,4656.1,4656.1
2026-08-27 23:15:00+00:00,4655.8,4656.8,4652.9,4654.4
2026-08-27 23:30:00+00:00,4654.4,4655.2,4651.5,4652.8
2026-08-27 23:45:00+00:00,4652.5,4652.9,4647.3,4647.6
2026-08-28 00:00:00+00:00,4647.8,4655.7,4646.5,4653.5
2026-08-28 00:15:00+00:00,4653.8,4654.1,4643.8,4647.1
2026-08-28 00:30:00+00:00,4647.3,4647.3,4640.7,4643.8
2026-08-28 00:45:00+00:00,4643.5,4644.1,4638.5,4641.2
2026-08-28 01:00:00+00:00,4642.4,4655.4,4639.4,4647.3
2026-08-28 01:15:00+00:00,4647.5,4651.0,4637.0,4638.8
2026-08-28 01:30:00+00:00,4638.9,4642.1,4631.2,4635.1
2026-08-28 01:45:00+00:00,4634.7,4636.0,4628.1,4628.9
2026-08-28 02:00:00+00:00,4628.6,4635.4,4628.0,4634.1
2026-08-28 02:15:00+00:00,4633.7,4637.6,4631.4,4636.3
2026-08-28 02:30:00+00:00,4636.4,4642.4,4635.9,4637.8
2026-08-28 02:45:00+00:00,4637.9,4639.8,4634.9,4638.9
2026-08-28 03:00:00+00:00,4638.7,4640.9,4635.0,4637.1
2026-08-28 03:15:00+00:00,4636.8,4642.3,4636.8,4640.6
2026-08-28 03:30:00+00:00,4640.5,4640.5,4633.4,4634.1
2026-08-28 03:45:00+00:00,4634.0,4634.0,4630.9,4631.4
2026-08-28 04:00:00+00:00,4632.3,4632.9,4630.2,4631.6
2026-08-28 04:15:00+00:00,4631.2,4637.5,4630.8,4636.8
2026-08-28 04:30:00+00:00,4636.5,4636.5,4630.0,4632.0
2026-08-28 04:45:00+00:00,4632.0,4637.5,4630.2,4636.4
2026-08-28 05:00:00+00:00,4636.7,4637.3,4630.3,4632.3
2026-08-28 05:15:00+00:00,4631.9,4638.6,4631.4,4636.4
2026-08-28 05:30:00+00:00,4636.2,4636.2,4623.0,4625.0
2026-08-28 05:45:00+00:00,4624.9,4629.5,4623.8,4625.5
2026-08-28 06:00:00+00:00,4625.7,4636.0,4624.5,4634.3
2026-08-28 06:15:00+00:00,4634.1,4638.1,4633.0,4637.3
2026-08-28 06:30:00+00:00,4637.1,4640.9,4635.6,4640.6
2026-08-28 06:45:00+00:00,4640.8,4666.2,4640.7,4665.5
2026-08-28 07:00:00+00:00,4665.4,4666.4,4648.7,4653.5
2026-08-28 07:15:00+00:00,4653.3,4662.9,4652.1,4659.9
2026-08-28 07:30:00+00:00,4660.4,4667.4,4660.1,4662.3
2026-08-28 07:45:00+00:00,4662.1,4666.6,4660.4,4665.0
2026-08-28 08:00:00+00:00,4664.9,4667.7,4663.2,4665.1
2026-08-28 08:15:00+00:00,4665.3,4665.5,4661.3,4662.3
2026-08-28 08:30:00+00:00,4662.7,4665.1,4657.0,4657.1
2026-08-28 08:45:00+00:00,4657.1,4659.9,4654.3,4656.3
2026-08-28 09:00:00+00:00,4656.4,4657.9,4654.3,4655.3
2026-08-28 09:15:00+00:00,4655.0,4657.7,4653.5,4655.5
2026-08-28 09:30:00+00:00,4655.2,4658.7,4654.6,4657.7
2026-08-28 09:45:00+00:00,4657.6,4661.4,4656.7,4658.7
2026-08-28 10:00:00+00:00,4658.8,4662.8,4657.0,4662.2
2026-08-28 10:15:00+00:00,4662.4,4663.5,4655.0,4658.5
2026-08-28 10:30:00+00:00,4658.7,4661.2,4655.0,4656.0
2026-08-28 10:45:00+00:00,4655.8,4656.5,4650.3,4653.1
2026-08-28 11:00:00+00:00,4653.1,4654.2,4647.7,4651.3
